nome,perfil_risco,Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,propensao_esg,ESG_Label_Predito,faixa_propensao,categoria_produto,vence_em_dias,produtos_esg,valor_em_caixa,Renda Fixa,Multimercado,ETF,Renda Variável,Caixa,ValorEmCaixa
Juliana 6706,Moderado,38,13018.924549520838,21,171803.06587360374,13,2,Brasil,5.0,0,5,2,2,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,899,0,123368.31258684509,0.11026853076525418,0.26989073670707836,0.13375972888678841,0.10722849375829328,0.3788525098825858,123368.31258684509
Eduardo 7702,Moderado,52,11484.490485244985,14,1558699.1196166265,13,0,Brasil,5.0,0,4,1,1,0,0,0,0,3,0.0,0.0,0,,Multimercado,702,0,61614.56589739771,0.1722602710563268,0.0715653515635959,0.09470311129323833,0.02323005821693235,0.6382412078699067,61614.56589739771
André 1485,Conservador,19,9963.624778753721,116,707011.2206588709,7,1,Brasil,5.0,0,4,2,2,1,0,0,0,1,0.0,0.1,0,Baixa,ETF,1136,0,118280.26632273656,0.021225527778029465,0.002559054548061379,0.0038557330773344002,0.18647773278079632,0.7858819518157785,118280.26632273656
Sofia 6271,Moderado,44,13941.43963021276,117,462947.2598479686,7,0,EUA,5.0,0,2,3,2,0,0,1,0,2,0.0,0.2,0,Baixa,Caixa,96,0,137120.03096886072,0.06257155599957756,0.0738851666532351,0.1401929296640043,0.03765983719467053,0.6856905104885125,137120.03096886072
João 6426,Moderado,19,8603.580596039106,20,1497175.8912189282,17,1,Alemanha,13.75,0,0,1,1,0,0,0,0,0,0.0,0.0,0,,Caixa,981,0,21223.30614561463,0.3319402626224627,0.23651731861127812,0.13827874601221565,0.049831243687119164,0.2434324290669243,21223.30614561463
Felipe 3408,Conservador,52,13222.662274570384,92,348220.5244867872,10,1,Brasil,13.75,0,0,1,1,0,0,0,0,1,0.0,0.0,0,,Multimercado,1112,0,123785.93347951124,0.2711536837367091,0.04423975022092743,0.17834658167730488,0.1414554256412762,0.36480455872378237,123785.93347951124
Mariana 9876,Moderado,35,9074.981724748173,85,500520.1248898585,12,1,Alemanha,5.0,0,1,3,4,1,0,1,0,0,0.0,0.30000000000000004,0,Baixa,Renda Variável,66,1,42331.2061588651,0.23258387603618394,0.284138012473399,0.02639201725005709,0.1617382202324713,0.29514787400788867,42331.2061588651
Eduardo 3808,Agressivo,31,8409.362458899785,87,867553.5721073415,16,1,Brasil,13.75,0,0,3,4,0,0,1,0,1,0.0,0.2,0,Baixa,ETF,941,0,115707.53944954349,0.21061748007252554,0.1618844779429394,0.0016648572002022411,0.21413321325881512,0.4116999715255176,115707.53944954349
João 6408,Moderado,37,9450.050260699954,11,669561.7573390803,2,0,EUA,13.75,1,9,3,3,1,0,0,1,5,65979.90529104127,0.55,1,Média,Renda Fixa,875,0,71288.5666336727,0.38396133225659,0.18576253986357735,0.15449629757746133,0.277228048123871,-0.00144821782149962,71288.5666336727
Natália 7875,Conservador,35,10498.370214064153,120,1174930.4999629222,9,1,Brasil,5.0,0,6,1,1,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,257,0,6916.260150140893,0.12274499367031995,0.08449072049833135,0.12388560270575949,0.2815064887759761,0.3873721943496131,6916.260150140893
Camila 7227,Moderado,27,11804.680656265187,66,682302.8319589468,12,1,Brasil,2.0,1,10,5,4,1,1,0,1,5,42321.79381668526,0.8999999999999999,1,Alta,Multimercado,1039,0,58383.74734503822,0.02617337396136357,0.11987460940402365,0.15797745194804447,0.14524066157893836,0.5507339031076299,58383.74734503822
Bianca 1627,Moderado,42,12941.823180444457,84,791973.7553591949,17,0,Brasil,13.75,0,3,2,2,0,0,1,0,2,0.0,0.2,0,Baixa,Multimercado,471,0,16107.427530838464,0.16863142878168258,0.18651680198385218,0.06411830606564291,0.12010104782393917,0.4606324153448832,16107.427530838464
Luca 4264,Conservador,19,2000.0,24,1727144.350416477,16,1,Brasil,13.75,0,3,2,1,1,0,0,0,2,0.0,0.1,0,Baixa,Multimercado,14,0,71804.69044061212,0.2690904202658622,0.2855432026129302,0.06261036213652192,0.174273948770376,0.20848206621430965,71804.69044061212
André 8979,Moderado,42,8769.39776901294,119,1770217.5648597248,5,0,EUA,13.75,0,7,1,1,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,947,0,111530.61296453721,0.028513685035400152,0.1897415948649498,0.18465196069524914,0.2780948493351542,0.3189979100692467,111530.61296453721
Vinicius 4288,Moderado,50,10433.720090575844,89,1657145.269718681,19,2,EUA,13.75,0,4,2,3,0,0,0,0,2,0.0,0.0,0,,Renda Fixa,1002,0,112240.11280563996,0.21465002901616392,0.16702864472981122,0.16008496191605426,0.2526506271474777,0.20558573719049278,112240.11280563996
Paula 6529,Moderado,53,18020.24815443332,37,1731013.556082219,17,0,Brasil,5.0,0,7,3,2,0,0,0,0,3,0.0,0.0,0,,ETF,210,0,20710.276606996325,0.274998673574958,0.01753876815077877,0.12152830363880676,0.17386517158536352,0.41206908305009293,20710.276606996325
Rodrigo 7892,Agressivo,48,7679.989566471471,86,1143760.0519848429,3,1,EUA,13.75,0,5,2,2,0,0,0,1,3,0.0,0.2,0,Baixa,Renda Fixa,986,0,32433.36521109021,0.3904203146814127,0.06387543797819258,0.18673200512486496,0.11833382215091709,0.24063842006461278,32433.36521109021
Eduardo 3984,Conservador,31,12651.18647239965,24,1296004.097355254,17,0,Brasil,13.75,0,2,3,3,0,0,0,0,0,0.0,0.0,0,,ETF,894,0,5950.788120449781,0.3401310425244413,0.0045879136902170605,0.13120697903433542,0.22827277956272124,0.29580128518828497,5950.788120449781
Fernanda 9035,Conservador,18,17980.12123894335,15,1118774.6014443317,15,1,EUA,2.0,0,6,1,1,0,0,0,0,3,0.0,0.0,0,,Multimercado,49,0,98107.38367790559,0.09534482261700675,0.07203029394206518,0.1843590542276471,0.08713749215164295,0.561128337061638,98107.38367790559
Letícia 8955,Conservador,63,6748.125880210909,12,1573320.2872653108,19,1,Brasil,13.75,0,7,3,4,0,0,0,0,4,0.0,0.0,0,,ETF,611,0,132190.5495936275,0.23757099492546485,0.2972202617169003,0.024134784174974902,0.12577881837661975,0.31529514080604015,132190.5495936275
Tiago 6839,Moderado,33,13575.90090345761,110,1106490.966665274,15,1,Brasil,13.75,0,2,2,2,0,1,0,0,1,0.0,0.15,0,Baixa,Renda Variável,276,0,67259.66720896911,0.26259043628619816,0.0608713170981071,0.08466464604484614,0.24204252080066235,0.34983107977018624,67259.66720896911
Amanda 5487,Conservador,63,8790.91266426192,95,231043.15945605325,18,1,Alemanha,13.75,1,13,4,3,0,0,1,1,7,80222.13577235474,0.8500000000000001,1,Alta,Renda Fixa,294,1,99054.93497840947,0.33371834263565237,0.029699618715528196,0.13526160816443553,0.14166898053842905,0.3596514499459549,99054.93497840947
Rodrigo 9576,Moderado,69,9981.465030843061,107,1621064.4397091512,12,0,Brasil,5.0,0,4,1,1,1,0,0,0,1,0.0,0.1,0,Baixa,ETF,893,0,45518.30622708564,0.1661929119718451,0.07921248506465892,0.14355098292815324,0.2284867445095847,0.382556875525758,45518.30622708564
Tiago 8021,Conservador,20,8787.556664186743,64,1523564.4896482974,12,0,EUA,5.0,0,4,3,3,0,0,0,0,3,0.0,0.0,0,,Caixa,242,0,139655.54751622118,0.10801935924757236,0.0881834496383308,0.01731326981165762,0.031559549089612095,0.7549243722128272,139655.54751622118
Rodrigo 4093,Agressivo,52,9072.570766336456,31,1642398.1846124243,3,2,Brasil,13.75,0,6,2,2,1,0,0,0,4,0.0,0.1,0,Baixa,Caixa,1108,1,106901.95629731513,0.3545784966492324,0.20419701423199468,0.03696414754530952,0.10855007754892178,0.2957102640245416,106901.95629731513
Carlos 6632,Moderado,58,22887.64859162597,53,388954.63214562606,11,1,Alemanha,13.75,0,1,1,2,1,0,0,1,0,0.0,0.30000000000000004,0,Baixa,Caixa,266,0,141814.66390298936,0.22987691756619869,0.11731868457647436,0.19536504404150362,0.06543773324444953,0.3920016205713738,141814.66390298936
Tiago 6009,Conservador,23,15377.823488286664,94,550517.9349027844,10,1,Brasil,2.0,0,2,2,2,0,0,0,0,2,0.0,0.0,0,,Caixa,1004,0,145250.83597998007,0.30431035881281987,0.14139698580788798,0.02993794403326973,0.044927030231115,0.4794276811149074,145250.83597998007
Felipe 8688,Moderado,42,16406.951447144835,105,598545.8775544247,15,2,Brasil,13.75,0,0,2,3,0,0,1,0,0,0.0,0.2,0,Baixa,Renda Variável,589,0,125815.71550351001,0.11995736104049573,0.2944910742591326,0.1741857422100146,0.02748170928968946,0.3838841132006676,125815.71550351001
Fernanda 3044,Conservador,30,13967.973947345985,84,1021080.2670094905,11,0,Brasil,13.75,0,5,2,1,1,0,0,1,3,0.0,0.30000000000000004,0,Baixa,Renda Fixa,854,0,89151.63970493173,0.3551741089763667,0.27428480107109415,0.15435214691821486,0.13056382308585476,0.08562511994846955,89151.63970493173
Camila 5975,Moderado,51,5574.972846392167,72,276415.39748528495,1,1,Brasil,13.75,0,6,3,3,1,1,0,0,4,0.0,0.25,0,Baixa,Renda Variável,952,1,7052.306548985831,0.39038909259680876,0.10452147741392018,0.10642607153604529,0.08361726897516027,0.31504608947806545,7052.306548985831
Sofia 8204,Moderado,25,13579.831881293228,44,776909.689016986,4,0,Brasil,13.75,1,10,3,3,1,0,0,1,5,54880.8818127853,0.6499999999999999,1,Média,Caixa,291,0,41771.21112213055,0.35852733325380254,0.20560231740391816,0.07239784943823309,0.27386339792876985,0.08960910197527627,41771.21112213055
Amanda 8028,Moderado,38,16291.718458029387,30,372494.7405472689,8,0,Brasil,13.75,0,5,1,2,1,0,0,0,3,0.0,0.1,0,Baixa,Renda Variável,40,0,127274.6925659728,0.029164310380307645,0.18223238189994886,0.12468449610732782,0.18705443660274806,0.4768643750096676,127274.6925659728
Larissa 2978,Moderado,51,8586.402103843555,35,536877.7989351456,13,0,EUA,2.0,1,12,4,4,1,1,1,1,8,94835.82722128909,1.0,1,Alta,Caixa,1074,1,129972.18516875421,0.38256197581547996,0.2613544256636108,0.1725677643834062,0.13821280571849784,0.04530302841900513,129972.18516875421
Bianca 6779,Moderado,21,15861.306668644505,21,1415711.3927712704,17,2,Brasil,13.75,0,2,2,3,0,1,0,0,2,0.0,0.15,0,Baixa,Renda Fixa,146,0,22454.163344231794,0.3383509993962521,0.28660125880033066,0.01255426925692682,0.25616204052173713,0.10633143202475326,22454.163344231794
Paula 9626,Moderado,42,14817.344839416315,111,1711074.2010713895,15,1,Brasil,5.0,1,13,3,3,1,0,0,1,8,64516.182212786785,0.75,1,Média,Renda Fixa,393,1,92375.53192291084,0.22181175822659124,0.16317434681480344,0.03369240337086301,0.1362274412771858,0.4450940503105565,92375.53192291084
Amanda 2555,Moderado,32,19408.16017925468,104,55582.67452839587,1,0,Alemanha,5.0,1,13,4,4,0,1,0,0,9,30537.91602655205,0.7,1,Média,Renda Variável,983,0,15474.419666990376,0.08678171862910307,0.13306418352034155,0.14680287996613484,0.045065746425715036,0.5882854714587056,15474.419666990376
João 8253,Moderado,21,10328.867949945525,63,1136134.9570764508,3,0,EUA,13.75,0,4,1,1,0,0,0,1,1,0.0,0.2,0,Baixa,Caixa,521,0,107396.0825277071,0.24161879454410828,0.14825953549327237,0.10892184322144459,0.28273664099618856,0.21846318574498613,107396.0825277071
Larissa 4523,Conservador,62,7609.556070897093,92,81758.92650391159,17,0,Brasil,2.0,1,12,5,5,1,1,0,1,9,27296.53802206815,1.0,1,Alta,ETF,701,1,77422.47301522076,0.1696378318824867,0.11002673621747633,0.12663050574409007,0.1149243021714302,0.4787806239845167,77422.47301522076
Carlos 5245,Agressivo,29,10553.487562509818,103,179645.99757298507,4,2,Brasil,13.75,0,1,1,1,0,0,0,0,0,0.0,0.0,0,,Renda Variável,1143,0,127843.51642933974,0.16214301144479523,0.04792201091121343,0.1798940159846949,0.009871789113684347,0.6001691725456121,127843.51642933974
João 4804,Moderado,49,17742.28397265449,17,1413117.2288820772,8,1,Brasil,13.75,0,7,2,1,0,0,0,0,4,0.0,0.0,0,,Renda Variável,304,0,120269.35954945542,0.02773858407086971,0.2622472907894677,0.031092154005035,0.10090905960025866,0.578012911534369,120269.35954945542
Paula 3540,Moderado,49,4686.376476632148,12,1473860.131939212,15,2,Brasil,13.75,1,12,4,5,1,0,0,1,7,64030.76020981239,0.75,1,Média,Renda Fixa,1082,1,116153.7738196327,0.11405577418103983,0.06383819977105841,0.11892569532358446,0.1427413369226168,0.5604389938017005,116153.7738196327
Bianca 9246,Conservador,45,3726.4971382758704,116,1629821.5396138695,8,2,Brasil,13.75,0,5,3,3,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,569,0,145806.3952767975,0.13700781594738456,0.2577460811413799,0.19321298900968023,0.0076437511615027424,0.40438936274005255,145806.3952767975
Luca 5929,Moderado,30,12357.581115726452,114,953740.6084229068,14,2,EUA,13.75,1,9,4,5,1,0,0,0,5,79163.13288045162,0.44999999999999996,0,Média,Caixa,1113,1,24428.91156012968,0.1775269852464331,0.27772811812004417,0.08274929443526038,0.1454064752289156,0.3165891269693468,24428.91156012968
Natália 5300,Conservador,48,10229.642828903376,18,1721016.8892122144,6,0,Brasil,13.75,0,1,1,1,0,0,0,0,0,0.0,0.0,0,,ETF,979,0,76978.55969455103,0.33354539339694456,0.08885780965971565,0.09972909891058401,0.04373815166830538,0.43412954636445034,76978.55969455103
André 7584,Agressivo,31,12030.911572702738,111,342008.20036683243,15,0,Brasil,13.75,0,7,1,1,1,0,1,0,5,0.0,0.30000000000000004,0,Baixa,Renda Fixa,6,1,5433.986160439746,0.3111226605171097,0.07340240828932816,0.0016303421317187983,0.10480092701794626,0.5090436620438972,5433.986160439746
Vinicius 9537,Agressivo,37,15781.247084943461,119,506935.6631336552,9,1,Brasil,13.75,1,14,4,3,1,1,0,1,8,22914.759088555857,1.0,1,Alta,ETF,1126,1,39062.987741209334,0.03889124505654529,0.15555103223608072,0.01364886054907124,0.07966598224716005,0.7122428799111427,39062.987741209334
Eduardo 4184,Moderado,35,9789.72261552459,92,277659.27372792293,5,1,Brasil,5.0,0,6,3,4,0,0,0,0,4,0.0,0.0,0,,Caixa,87,0,24823.71877019867,0.30422039039522836,0.29103011756932784,0.14636211756999637,0.22035285240313776,0.03803452206230962,24823.71877019867
Paula 8601,Moderado,46,4507.976676277518,60,1597099.1485579344,13,1,EUA,5.0,0,5,1,1,0,1,0,0,3,0.0,0.15,0,Baixa,Renda Variável,464,0,49283.932874877406,0.3084595587763468,0.11620816267468106,0.1751193187343465,0.1452984099277003,0.2549145498869254,49283.932874877406
Luca 1198,Moderado,23,20177.926228799777,67,465063.48558937164,7,0,Alemanha,13.75,0,3,1,1,0,0,0,0,1,0.0,0.0,0,,Renda Fixa,885,0,41802.150291273814,0.03143854747903942,0.17485085842554757,0.024780819486762275,0.247023417380702,0.5219063572279488,41802.150291273814
Luca 4355,Moderado,49,8011.086850244896,115,319467.3730890083,17,2,Brasil,5.0,1,12,4,4,1,1,0,0,8,68749.69017784834,0.7999999999999999,1,Alta,Caixa,1029,1,48913.24227378943,0.23981557882266236,0.25847903224040136,0.16454277178331575,0.18074648393064063,0.15641613322297987,48913.24227378943
Amanda 9100,Conservador,46,7763.85151195161,15,1249990.2683002318,8,0,Brasil,13.75,0,5,1,1,0,0,1,0,4,0.0,0.2,0,Baixa,ETF,1193,0,54197.08332827357,0.3873592485479101,0.03977062061066754,0.17047259485794708,0.23015023363446052,0.17224730234901475,54197.08332827357
Eduardo 8114,Conservador,60,16414.880054890386,16,163393.23245774207,5,0,Brasil,13.75,0,1,2,2,0,0,0,0,0,0.0,0.0,0,,ETF,381,0,87916.89399210799,0.2361151930766192,0.000748555634643433,0.056115447083281846,0.08747175109477696,0.6195490531106785,87916.89399210799
Natália 5562,Moderado,19,10462.043515833928,22,99351.55166814335,7,1,Brasil,13.75,0,4,2,2,1,0,0,0,1,0.0,0.1,0,Baixa,Multimercado,328,0,70894.95895977557,0.11746532090343798,0.06612403909901093,0.013260307080786626,0.28242590313585053,0.5207244297809139,70894.95895977557
Henrique 3594,Conservador,40,11746.440591860757,118,222368.12061939324,8,0,Brasil,5.0,0,7,1,1,0,0,0,0,5,0.0,0.0,0,,ETF,550,0,134972.25863502643,0.15227778848038356,0.2504320918510599,0.17073293080766125,0.27499993961090563,0.1515572492499896,134972.25863502643
Henrique 9844,Moderado,36,13931.160496241271,113,10479.359134463513,7,0,EUA,5.0,0,4,2,2,1,0,0,0,1,0.0,0.1,0,Baixa,ETF,363,0,12735.77909849711,0.3324975058571498,0.04790102758256069,0.020218775478255215,0.03301966951309212,0.5663630215689421,12735.77909849711
Camila 6073,Conservador,48,16334.332412439982,95,1397010.406901367,12,0,Brasil,13.75,1,14,5,5,1,0,1,1,9,62156.58923839138,1.0,1,Alta,Multimercado,408,1,2888.89765407873,0.2920304515453799,0.22764141777863975,0.11135296701794158,0.2228121303095281,0.14616303334851066,2888.89765407873
Tiago 1299,Agressivo,68,10666.157227272912,63,1128848.2902118126,6,0,Alemanha,13.75,0,4,1,1,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,270,0,27659.0669535499,0.31783558316545163,0.2587486541610744,0.0800105744359094,0.2559809944611396,0.08742419377642507,27659.0669535499
André 2508,Moderado,22,18079.8080236572,31,427651.46698507055,4,0,Brasil,13.75,0,1,3,2,0,1,1,1,0,0.0,0.55,1,Média,Multimercado,173,1,126774.19486442403,0.19575451028608676,0.1552720369786273,0.12007517192227835,0.26008322885149876,0.2688150519615089,126774.19486442403
Amanda 7907,Moderado,36,3456.8006050607783,1,473679.84647541575,3,0,Brasil,5.0,0,4,3,3,0,0,0,0,1,0.0,0.0,0,,Renda Variável,674,0,87544.22826971643,0.013614747450413623,0.052938551727672964,0.1692813889097149,0.032305042027215444,0.7318602698849831,87544.22826971643
Bruno 1287,Conservador,51,15039.148947812308,75,1623827.5109553789,5,1,Brasil,2.0,0,2,2,1,1,0,1,0,1,0.0,0.30000000000000004,0,Baixa,Renda Fixa,63,0,58981.38081418446,0.12037107854405815,0.11621421444404727,0.15994203818841357,0.15655802182952963,0.44691464699395134,58981.38081418446
Bruno 2887,Moderado,27,8641.88976792937,6,1008622.0305619978,19,1,EUA,13.75,0,1,2,3,0,0,0,0,0,0.0,0.0,0,,ETF,1085,0,4418.5967185205045,0.008310632582687738,0.2284252461463011,0.16233105366572195,0.26074937417651367,0.3401836934287755,4418.5967185205045
Letícia 3786,Agressivo,42,17489.085266431965,87,1400071.430592662,8,1,Brasil,13.75,0,3,2,1,0,0,0,0,2,0.0,0.0,0,,Multimercado,505,0,64328.083190319085,0.17264440775014514,0.029906858948933787,0.12314429432135217,0.25915322476248964,0.41515121421707923,64328.083190319085
Camila 6244,Conservador,19,12568.177915322181,9,910983.348037082,5,1,Brasil,13.75,0,7,1,2,0,0,0,0,4,0.0,0.0,0,,ETF,945,0,27021.05819668666,0.23574158042745227,0.1709722878838806,0.06725195041011316,0.27701691044764404,0.24901727083090996,27021.05819668666
Rafael 9320,Conservador,28,9308.378671962393,52,483058.87178137666,13,0,Brasil,2.0,0,0,3,2,0,0,0,1,1,0.0,0.2,0,Baixa,Multimercado,1122,1,26587.791201740307,0.31701332569294804,0.1776578715486195,0.05132667768222465,0.0787341148556648,0.375268010220543,26587.791201740307
André 6270,Moderado,67,14651.36437208653,80,1941101.5733589847,10,0,Brasil,2.0,0,5,3,2,1,1,1,0,2,0.0,0.44999999999999996,0,Média,Renda Variável,803,1,145968.37305124864,0.27260759244607496,0.08687043299941498,0.11032978511109699,0.2518182087749433,0.27837398066846974,145968.37305124864
Rafael 4519,Agressivo,48,15572.753388829005,62,1135638.651117041,6,2,Brasil,2.0,1,12,3,4,1,1,0,1,7,45612.67767786099,0.8,1,Alta,Renda Variável,657,1,112837.46119680075,0.3429352342152112,0.2749382095965378,0.04769738611207502,0.22429058362675264,0.11013858644942331,112837.46119680075
Sofia 1610,Moderado,32,14567.576491434553,58,270653.9884981457,1,1,Brasil,13.75,0,6,2,2,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,50,0,38136.1333632279,0.2421788372172177,0.03326728620870951,0.18781203115186446,0.13556817643339322,0.4011736689888151,38136.1333632279
Natália 2433,Moderado,26,7881.215041467758,102,818119.1839459745,11,0,EUA,13.75,0,0,1,1,0,1,0,0,0,0.0,0.15,0,Baixa,Caixa,773,1,140929.66333665405,0.14485593404362615,0.010359161705264497,0.1272838426947827,0.2251168123158241,0.4923842492405026,140929.66333665405
Henrique 1619,Moderado,40,10063.93150551166,108,665381.4497743323,9,2,Brasil,5.0,0,2,1,1,1,0,0,1,2,0.0,0.30000000000000004,0,Baixa,ETF,749,1,33943.68874036494,0.06381073068985664,0.1300842603067847,0.07915203575691815,0.15584629871634972,0.5711066745300908,33943.68874036494
Rafael 3885,Moderado,36,11983.70865151426,19,436034.0624911575,16,1,EUA,5.0,0,1,2,3,0,1,0,0,1,0.0,0.15,0,Baixa,ETF,1199,0,15410.519254121931,0.018573266830865177,0.0038665369257392833,0.13952630640033103,0.28818108055052777,0.5498528092925368,15410.519254121931
João 3850,Conservador,26,11834.961389399758,109,1867545.5785881164,15,0,EUA,13.75,0,3,2,3,0,0,0,0,2,0.0,0.0,0,,Multimercado,462,0,57284.935426055235,0.31119905697028205,0.1211824196438305,0.05363093890767526,0.20380935988253765,0.31017822459567457,57284.935426055235
Fernanda 4349,Conservador,52,14998.981901753392,13,1763030.7909649075,5,2,Brasil,5.0,0,2,2,2,0,1,0,0,0,0.0,0.15,0,Baixa,Multimercado,661,0,133815.70042114911,0.11667686460922254,0.2960651296604605,0.11633572047820098,0.22495301468997553,0.24596927056214046,133815.70042114911
Tiago 5460,Agressivo,38,3940.395069973567,32,406302.76187503163,15,1,Brasil,2.0,1,14,5,4,1,1,0,1,8,16805.594185953392,1.0,1,Alta,Multimercado,64,1,90811.46494878194,0.22865974218318944,0.1707940146031446,0.15396807767692097,0.24901648950927557,0.19756167602746944,90811.46494878194
Bianca 4573,Moderado,26,13337.308218214013,100,710774.2992204783,1,2,Brasil,5.0,1,11,4,5,1,0,0,0,8,38540.1215144238,0.6499999999999999,1,Média,Renda Variável,127,1,121206.12463250099,0.08482405268408205,0.20527149274485687,0.03680369227352067,0.04131061775352581,0.6317901445440146,121206.12463250099
Carlos 2463,Moderado,45,10840.07458225344,9,1527007.629424935,15,0,Brasil,5.0,0,0,3,3,0,1,0,0,1,0.0,0.15,0,Baixa,Caixa,425,0,17369.247048646896,0.3179291578583854,0.14770737285288227,0.07413686650339826,0.09168540779848494,0.3685411949868491,17369.247048646896
